ref_hash,obj
749084729991662591_sc,144278.84328121567
749084729991662591_st,105416.06786696134
7492123748522121397_sc,161177.03320505493
7492123748522121397_st,74915.72915129949
7496285969138442120_sc,249317.49391655423
7496285969138442120_st,83391.21392944029
7497454661911394944_sc,248609.15851077889
7497454661911394944_st,73278.5790880249
7499274374660573075_sc,249659.58325358218
7499274374660573075_st,36786.57310291791
7502280536507513318_sc,222337.86960821733
7502280536507513318_st,155292.8153479739
750430057008659896_sc,249255.07576998998
750430057008659896_st,45038.46475492073
7504436640291502299_sc,248802.95485423255
7504436640291502299_st,68487.12932958953
7505824778015299463_sc,246148.97366152672
7505824778015299463_st,237142.19330298825
7508339883073425075_sc,104781.40098696107
7508339883073425075_st,27890.862328641135
7515494165635783333_sc,160585.07186272682
7515494165635783333_st,155781.14498778235
7521329951431684897_sc,246345.61753194948
7521329951431684897_st,95066.3385628123
7524126646328698486_sc,246148.97366152672
7524126646328698486_st,237142.19330298825
7524302934848514134_sc,246148.97366152672
7524302934848514134_st,237142.19330298825
7527106887182545555_sc,148091.47897675473
7527106887182545555_st,74141.77453962732
7534860591699056095_sc,249616.48542224476
7534860591699056095_st,65859.3720032183
7536139446404821325_sc,254314.79565925724
7536139446404821325_st,73709.94315916621
7536335587749849982_sc,246148.97366152672
7536335587749849982_st,237142.19330298825
753639872596997000_sc,246148.97366152672
753639872596997000_st,157092.28269041478
7540750303277765913_sc,255915.8840430671
7540750303277765913_st,239756.9773993506
7541233852379478437_sc,107220.78873641153
7541233852379478437_st,237266.826708176
7542018644484326769_sc,256944.6448265857
7542018644484326769_st,45783.54686222947
7542178821726220551_sc,102979.14302135118
7542178821726220551_st,157663.8403793285
754399701976662152_sc,255480.0344968809
754399701976662152_st,72303.20021412351
7544051350155671617_sc,136104.07682409626
7544051350155671617_st,86689.24587168924
7544619765814152941_sc,248802.95485423255
7544619765814152941_st,89884.1244733033
7545675861824069539_sc,254818.4598547422
7545675861824069539_st,83437.64202102498
7546089283245578063_sc,247618.64088891592
7546089283245578063_st,33575.73745194685
7554849810015377803_sc,103587.64959086517
7554849810015377803_st,97414.1771326997
7555977993872852496_sc,246600.66345034377
7555977993872852496_st,86367.27629932082
7556918929921038049_sc,39577.726763721184
7556918929921038049_st,26396.65205540384
7558089061655912846_sc,249388.28452938763
7558089061655912846_st,40889.588162811066
7562751608458131839_sc,254403.62140025455
7562751608458131839_st,35965.12374243173
7565963015288567664_sc,249616.48542224476
7565963015288567664_st,121557.88924625622
7567594021855690586_sc,246148.97366152672
7567594021855690586_st,237142.19330298825
756963694795958148_sc,256040.6580043405
756963694795958148_st,239442.15009671904
7571821413523194201_sc,150377.05820891197
7571821413523194201_st,27131.22233022431
7575858449161287352_sc,248802.95485423255
7575858449161287352_st,99694.60421339379
7577418308893200109_sc,256716.4439337286
7577418308893200109_st,49580.16023065986
7579319263181795178_sc,246148.97366152672
7579319263181795178_st,133383.27268902422
7584000158745930755_sc,246148.97366152672
7584000158745930755_st,237142.19330298825
7584098703911495880_sc,249924.5498731967
7584098703911495880_st,34137.08014514739
7584286786753148207_sc,249335.18580159268
7584286786753148207_st,64575.97598368406
7586816684199677020_sc,247552.08017953695
7586816684199677020_st,31165.356666285592
7587084116343430366_sc,246148.97366152672
7587084116343430366_st,237142.19330298825
7587198851682576565_sc,246148.97366152672
7587198851682576565_st,237142.19330298825
7588821790352866150_sc,245919.1652511343
7588821790352866150_st,67812.4643223536
7590407397806615221_sc,155958.77411097364
7590407397806615221_st,81486.82632445406
7591215238211282642_sc,254564.79718402916
7591215238211282642_st,74159.64120742229
7591595387380076367_sc,104698.07869605592
7591595387380076367_st,38639.602649192806
7602017655996741155_sc,246148.97366152672
7602017655996741155_st,158555.7697291286
7602747536418313222_sc,79131.17917068054
7602747536418313222_st,35155.76742722846
7602971049067316155_sc,249388.28452938763
7602971049067316155_st,90167.06542932354
760428740585886567_sc,256418.93105207424
760428740585886567_st,120504.9929697254
7604363782895292316_sc,246148.97366152672
7604363782895292316_st,237142.19330298825
760604053005830044_sc,150677.5503920747
760604053005830044_st,38753.33550760495
7613296149461864614_sc,249255.07576998998
7613296149461864614_st,125200.34204700512
7617199786784761877_sc,247899.10590322033
7617199786784761877_st,65956.71811833228
7617238936725310536_sc,249026.87487713282
7617238936725310536_st,99338.46809294082
7618234777038739490_sc,246148.97366152672
7618234777038739490_st,237142.19330298825
7620460693970790701_sc,65265.59036883255
7620460693970790701_st,75704.8265314561
7621519870135821082_sc,251355.62795091796
7621519870135821082_st,237337.95233836584
762383078178498265_sc,249181.61445226855
762383078178498265_st,83124.63316673518
7624220434224855479_sc,254447.953687966
7624220434224855479_st,132915.0839591622
7625399577859649525_sc,82122.17720615251
7625399577859649525_st,141561.85765982882
7625534068934788248_sc,228841.97719042515
7625534068934788248_st,239442.15009671904
7625592350319720473_sc,34535.72216160488
7625592350319720473_st,138724.85002135884
7626255061218137782_sc,249255.07576998998
7626255061218137782_st,70996.75141238834
7628122785766015511_sc,244844.95328440066
7628122785766015511_st,57900.40349820768
7629234468862465261_sc,225645.7648553174
7629234468862465261_st,45359.49584561931
7629514586824704251_sc,151782.59072857373
7629514586824704251_st,73548.17370110337
7631414786408216521_sc,163397.09463893567
7631414786408216521_st,72954.86241380042
7632129563476146211_sc,256593.61751480997
7632129563476146211_st,84399.79727477905
7633794418909527518_sc,68178.35583543718
7633794418909527518_st,82397.66492081297
7635210107402185170_sc,146140.8136297708
7635210107402185170_st,31873.100219205287
7635679736898052956_sc,40214.004470896456
7635679736898052956_st,59865.041061832744
7637458424454650452_sc,246148.97366152672
7637458424454650452_st,237142.19330298825
763859049525756189_sc,249616.48542224476
763859049525756189_st,98998.93676234287
7639724823285236224_sc,251610.37570148302
7639724823285236224_st,73600.49988606815
7640074632854979084_sc,228538.55982101714
7640074632854979084_st,149589.9750367063
764170313487169264_sc,204126.06008421688
764170313487169264_st,108580.46241691124
7642144487623768120_sc,247324.18834980106
7642144487623768120_st,69708.88776087381
7644043265799195330_sc,145841.0301515467
7644043265799195330_st,75119.14150772952
764415254374054113_sc,249688.7330473969
764415254374054113_st,61317.642354389194
7644306408857046260_sc,93041.05664559985
7644306408857046260_st,159803.40129662424
7646616865510068765_sc,249616.48542224476
7646616865510068765_st,71944.46409730584
7651502577971417228_sc,58997.844125527015
7651502577971417228_st,35091.64319215906
765256573600706981_sc,94520.23925085261
765256573600706981_st,89424.96705965167
7652772305860671577_sc,151589.68762704768
7652772305860671577_st,102073.95801418532
7653338679312677720_sc,257459.9276041468
7653338679312677720_st,86386.78697079935
7654697498838207391_sc,40568.73895285394
7654697498838207391_st,27714.843684681837
765520410592323106_sc,127357.41008776297
765520410592323106_st,240412.91728508114
7658181915490073157_sc,249255.07576998998
7658181915490073157_st,58951.17245747967
7658747504785116170_sc,87348.06358446488
7658747504785116170_st,72338.33244827883
7659990071792539810_sc,252826.56991094185
7659990071792539810_st,237722.08062783952
7661890694172641910_sc,246148.97366152672
7661890694172641910_st,237142.19330298825
7664566805460808761_sc,184612.21725069315
7664566805460808761_st,37239.220988708315
7669118301710478525_sc,254203.08667067107
7669118301710478525_st,27249.785405088154
7671517233607146011_sc,249397.603948157
7671517233607146011_st,39687.95786345576
7671966590854792137_sc,249026.87487713282
7671966590854792137_st,84035.63983290797
7675226570216888009_sc,197793.1878858147
7675226570216888009_st,40819.78072876691
7676273525135674980_sc,252496.3345900224
7676273525135674980_st,157529.07153833914
7676690639572683202_sc,252991.6877470178
7676690639572683202_st,88280.52335423401
768270179652201804_sc,190705.15970376844
768270179652201804_st,24320.288811457693
7683964230647672420_sc,255189.29794780217
7683964230647672420_st,240547.3931510836
7689010494674920242_sc,187649.456568752
7689010494674920242_st,71702.14266918962
7691634639599070472_sc,182669.97868719595
7691634639599070472_st,241853.09699690435
7692056754827280024_sc,256583.2351743309
7692056754827280024_st,86431.41908052066
7693337072121262189_sc,255898.9553904565
7693337072121262189_st,78226.48442109756
7694594505033287219_sc,253492.75904257467
7694594505033287219_st,93009.43096266827
7698288640751329557_sc,209788.81195763592
7698288640751329557_st,59825.0918938228
770307401047993512_sc,246148.97366152672
770307401047993512_st,237142.19330298825
7709302908036132527_sc,256574.9045365339
7709302908036132527_st,73130.53729761341
7709477827142023049_sc,255083.56930220022
7709477827142023049_st,246305.4714644479
7713336746089379389_sc,246148.97366152672
7713336746089379389_st,237142.19330298825
7713866079709587207_sc,152900.71995006417
7713866079709587207_st,95521.9080529439
7716030300653672908_sc,152660.7218447948
7716030300653672908_st,85585.00088336167
7719526754961994469_sc,246148.97366152672
7719526754961994469_st,158495.76303862606
7727717948708537741_sc,108483.83043993505
7727717948708537741_st,148568.20193246627
7728072372825298142_sc,249255.07576998998
7728072372825298142_st,45193.75977947683
7728787501941337590_sc,246148.97366152672
7728787501941337590_st,237142.19330298825
7733350555536263129_sc,234436.21706653506
7733350555536263129_st,239442.15009671904
7734890819816867784_sc,246148.97366152672
7734890819816867784_st,157642.06495939175
7739348645474863740_sc,249255.07576998998
7739348645474863740_st,54253.74252254877
7740513535160030846_sc,156882.43666010292
7740513535160030846_st,96287.90732149074
7741368372194703506_sc,245919.1652511343
7741368372194703506_st,39852.03319278964
7741621562572740670_sc,249616.48542224476
7741621562572740670_st,95487.08048036974
7744188316941756613_sc,248290.05034051483
7744188316941756613_st,20432.236448000767
7747032442829199063_sc,86788.74099999519
7747032442829199063_st,48167.37216702394
7749055366098127677_sc,246148.97366152672
7749055366098127677_st,150409.0928492429
7751119156759425775_sc,182260.58558612672
7751119156759425775_st,68961.42269258988
7751213216925759597_sc,138688.27035879003
7751213216925759597_st,95236.65896170717
775171304717783923_sc,246148.97366152672
775171304717783923_st,237142.19330298825
7754419864493829821_sc,256379.43206843254
7754419864493829821_st,79563.71508609413
7757387593355306981_sc,255613.33780261964
7757387593355306981_st,43559.38516162778
7758191501514935576_sc,246904.9150009655
7758191501514935576_st,48246.02657490142
7759599802048143295_sc,150567.88307654439
7759599802048143295_st,34258.13325176256
7761629781975694019_sc,247830.5303016151
7761629781975694019_st,74179.6786353139
7765819431604060484_sc,240078.58826813966
7765819431604060484_st,98560.70965126934
7766869201374475376_sc,249317.49391655423
7766869201374475376_st,87869.11734481837
776824915846775104_sc,251786.70352146772
776824915846775104_st,84221.48985229013
7769949823850442245_sc,245919.1652511343
7769949823850442245_st,32792.41070847642
7771200318685373898_sc,245592.97812581246
7771200318685373898_st,157781.6161729892
7771357736952322924_sc,246148.97366152672
7771357736952322924_st,237142.19330298825
777326258881094098_sc,248290.05034051483
777326258881094098_st,82518.24753319092
7776805135843066986_sc,246543.7545368486
7776805135843066986_st,32719.897094205287
7779608300935152424_sc,212772.14707296592
7779608300935152424_st,40236.57630897351
7780810801016182684_sc,256662.2574957595
7780810801016182684_st,97552.74191927325
7780922588962085712_sc,103263.833452526
7780922588962085712_st,237014.2257056123
7787430498347768728_sc,246020.82339859533
7787430498347768728_st,237370.9870204676
7788520420113115569_sc,94894.72326640257
7788520420113115569_st,237266.826708176
7790359130209237242_sc,249317.49391655423
7790359130209237242_st,88911.22772600337
7792080493333520829_sc,87542.70138326807
7792080493333520829_st,237370.9870204676
7800578040967940920_sc,249616.48542224476
7800578040967940920_st,88698.20105740696
7802238356689725560_sc,66110.4347524757
7802238356689725560_st,157437.73930149703
7802300651533905756_sc,153657.929610018
7802300651533905756_st,27537.928000433698
7802751778993705394_sc,256795.46625515714
7802751778993705394_st,63827.239791582535
780734048605500193_sc,255693.66246862622
780734048605500193_st,239442.15009671904
7809906483066924400_sc,246600.66345034377
7809906483066924400_st,79513.866351888
7812505702177159189_sc,249616.48542224476
7812505702177159189_st,49082.755156415624
7815095549585709416_sc,147073.91485083883
7815095549585709416_st,101928.07062888687
7818791665985590398_sc,246148.97366152672
7818791665985590398_st,237142.19330298825
7820283042857225584_sc,252320.82080048465
7820283042857225584_st,104695.50145858237
7826834553462021824_sc,246148.97366152672
7826834553462021824_st,237142.19330298825
7827582865602326794_sc,145195.19570546172
7827582865602326794_st,94614.44534786981
7828171418440467123_sc,234328.64531821889
7828171418440467123_st,71308.78522657443
7828382569800346783_sc,179521.8129942649
7828382569800346783_st,39621.464735004425
7828546419204019522_sc,91143.07878412743
7828546419204019522_st,68642.19066743537
7829009673065070805_sc,254968.22792540726
7829009673065070805_st,96174.32631726335
7830313857923683774_sc,246148.97366152672
7830313857923683774_st,237142.19330298825
7832704289507210410_sc,246044.66791462954
7832704289507210410_st,88639.73861119176
7832842000312587555_sc,187982.52054943808
7832842000312587555_st,95226.22576514228
7833017652344157333_sc,253328.8536700243
7833017652344157333_st,12062.586083204946
7834391350412115943_sc,94894.72326640257
7834391350412115943_st,237266.826708176
7834394362918836693_sc,255197.30361589498
7834394362918836693_st,83681.54437211514
7837926079733391833_sc,245919.1652511343
7837926079733391833_st,67670.29121380096
784285160351211697_sc,246148.97366152672
784285160351211697_st,237142.19330298825
7843782440681968089_sc,251862.79531339713
7843782440681968089_st,237370.9870204676
7846178529891332179_sc,254408.07592110452
7846178529891332179_st,89696.62018149332
7853393721692323436_sc,155874.9169681165
7853393721692323436_st,100311.27984116874
7855691761823753371_sc,246148.97366152672
7855691761823753371_st,237142.19330298825
7862148004479605124_sc,143509.63576312186
7862148004479605124_st,67812.4643223536
7863911679113574159_sc,246148.97366152672
7863911679113574159_st,237142.19330298825
7865766839019830224_sc,249255.07576998998
7865766839019830224_st,54326.20088736855
786823052134469158_sc,221777.85237969592
786823052134469158_st,37893.14123555961
7868419255342835160_sc,143503.95024300477
7868419255342835160_st,72193.03138423614
7869650451272609795_sc,246044.66791462954
7869650451272609795_st,94305.88030129118
7870588777039644797_sc,249616.48542224476
7870588777039644797_st,72009.89656294548
7870804063685469428_sc,221208.46159290714
7870804063685469428_st,71566.03482892974
7878454589556240202_sc,248243.7112232184
7878454589556240202_st,94208.90788097834
7882940725736465659_sc,249616.48542224476
7882940725736465659_st,52805.335248717405
7887008890878973596_sc,249616.48542224476
7887008890878973596_st,102575.78158605544
788796007157815113_sc,112611.94500202754
788796007157815113_st,23446.821648939007
7890805403117411010_sc,50328.608916328194
7890805403117411010_st,34646.19851164507
7891152685331411145_sc,147026.7192285168
7891152685331411145_st,66395.79388649833
7891209877020659012_sc,245821.1790186696
7891209877020659012_st,97150.80821286947
7893416062488244357_sc,252194.87509087435
7893416062488244357_st,49356.202441372065
7896431253437995850_sc,249616.48542224476
7896431253437995850_st,96442.9142984056
7896561294834722108_sc,257185.62681860532
7896561294834722108_st,51896.39271699677
7897134359245257705_sc,248408.70318661773
7897134359245257705_st,70012.22195009475
7898152727062179190_sc,252734.55484307194
7898152727062179190_st,74075.83817478758
7901542197738726652_sc,253669.18042067107
7901542197738726652_st,103339.66522092387
7902454101261304590_sc,246148.97366152672
7902454101261304590_st,109320.47660805947
7905638547895982732_sc,229560.65037822095
7905638547895982732_st,81535.39732514031
7906060474484893014_sc,253431.1836414479
7906060474484893014_st,48816.50544087849
7907065353856721143_sc,255111.63015284287
7907065353856721143_st,78492.32943866016
7907564950574526501_sc,241843.09250236175
7907564950574526501_st,99252.88355563526
7907944759145007973_sc,43376.40043900237
7907944759145007973_st,43919.825377678375
7907990334399908268_sc,148802.95578755628
7907990334399908268_st,76340.25175558799
7909914270741265436_sc,248167.9428012178
7909914270741265436_st,33495.59797437114
7910093430589077425_sc,133022.49128649748
7910093430589077425_st,85585.80162447465
7910720651453813948_sc,27309.275325146686
7910720651453813948_st,36190.98239366569
791261155407926447_sc,146188.7210393307
791261155407926447_st,102843.88635593855
7915811569383861516_sc,254521.4489437519
7915811569383861516_st,240547.3931510836
7916361971823879828_sc,252693.89473391965
7916361971823879828_st,68497.93840786995
7917857999711984639_sc,183347.31090642346
7917857999711984639_st,70395.92427861084
7918669692182021382_sc,257742.75303147378
7918669692182021382_st,55614.32172425643
7921421656863068740_sc,96900.34469456755
7921421656863068740_st,40491.459435215234
7923422834528165381_sc,256944.6448265857
7923422834528165381_st,118887.86848073099
7923608182481169231_sc,246600.66345034377
7923608182481169231_st,86509.44940787346
7925475101719117606_sc,142841.81104208893
7925475101719117606_st,157671.2384791286
7927921744607233421_sc,246148.97366152672
7927921744607233421_st,237142.19330298825
7928530785908461180_sc,233516.03414741092
7928530785908461180_st,86740.89580543875
7929411634217123860_sc,147524.44736186852
7929411634217123860_st,70744.92069080297
7931194933669190327_sc,250960.67000317381
7931194933669190327_st,119006.49678753843
7932770758709820107_sc,256355.03428147375
7932770758709820107_st,38190.28634859366
7937766898923021457_sc,229641.33440098268
7937766898923021457_st,83069.91401039668
7941354333070342782_sc,248709.32368935036
7941354333070342782_st,82297.80750884044
7942587514541798668_sc,249688.7330473969
7942587514541798668_st,96989.78807071583
794465942776497880_sc,249616.48542224476
794465942776497880_st,94860.05456706815
7944917171418313789_sc,249751.1511939612
7944917171418313789_st,20911.49791040979
7945069059477373773_sc,141222.5811617337
7945069059477373773_st,50755.21800716896
7946585224561139283_sc,252113.07460587507
7946585224561139283_st,31694.952941761487
7947374120338360624_sc,224113.2227998657
7947374120338360624_st,86881.80756266648
794811155765028203_sc,143057.7463403051
794811155765028203_st,72137.6234368083
7952159467774989148_sc,169087.6193868994
7952159467774989148_st,62582.42591657824
7954976870393950099_sc,246148.97366152672
7954976870393950099_st,138808.60099257974
7955532419255668050_sc,246148.97366152672
7955532419255668050_st,237142.19330298825
795685232847742163_sc,247201.07571525124
795685232847742163_st,35766.65072726518
7957273838879197346_sc,180226.544571697
7957273838879197346_st,95660.34717470541
7959018496223122109_sc,28827.057211302617
7959018496223122109_st,240127.77098487693
7961218960115555005_sc,246148.97366152672
7961218960115555005_st,108823.68393317403
796199843363521845_sc,146922.93111710757
796199843363521845_st,35577.73526804184
7966328891597462132_sc,249388.28452938763
7966328891597462132_st,91780.99246869636
7971366330151980742_sc,218256.3876498373
7971366330151980742_st,80320.50257412143
797830443843200181_sc,249294.4813797821
797830443843200181_st,77458.80536756666
7981307362859446137_sc,227682.45933328228
7981307362859446137_st,239442.15009671904
7983876944961446219_sc,140707.4069465632
7983876944961446219_st,237142.19330298825
7985118364731682810_sc,140308.52264697602
7985118364731682810_st,31224.823575825918
7988921706433140919_sc,153539.57308341586
7988921706433140919_st,85780.75283706987
7991392474384638480_sc,150240.159120152
7991392474384638480_st,36556.93394255582
7992095359578892478_sc,250906.69403059693
7992095359578892478_st,71821.94936090989
7993367898092045079_sc,246600.66345034377
7993367898092045079_st,81991.45681241433
7994144455401736899_sc,149433.3337438514
7994144455401736899_st,160883.64390676018
7996470519840759993_sc,71173.13011213811
7996470519840759993_st,239041.6596364613
8003017022716923470_sc,252825.4847299128
8003017022716923470_st,79252.51786981216
8004321928820056577_sc,249317.49391655423
8004321928820056577_st,85194.59684117229
8004504014884297994_sc,191196.6098589106
8004504014884297994_st,74479.43728944991
8007754307435937818_sc,245919.1652511343
8007754307435937818_st,67828.91374669569
8007795787881084361_sc,249574.1839402541
8007795787881084361_st,75022.90304207146
801121593707177173_sc,216819.59568579544
801121593707177173_st,158336.56145903302
801238438092032609_sc,245919.1652511343
801238438092032609_st,59635.19680147551
8012771959892379089_sc,248513.12171613713
8012771959892379089_st,49411.99054535958
8015769770833919150_sc,40651.63971582791
8015769770833919150_st,34252.65632133803
8016101173117159496_sc,148536.56436076143
8016101173117159496_st,87869.11734481837
8016580238367479836_sc,92913.81877085798
8016580238367479836_st,34528.894318711864
8017807504358061704_sc,255509.42629199286
8017807504358061704_st,77745.9803361388
8018497131882593420_sc,54291.68931142935
8018497131882593420_st,153098.6880330947
8019844105401148885_sc,249616.48542224476
8019844105401148885_st,74145.04047741916
802166582465372865_sc,37744.20960682523
802166582465372865_st,51698.87628547913
8022358717656257258_sc,247818.02554607746
8022358717656257258_st,70912.13039262529
8025539864409439078_sc,143305.73674238316
8025539864409439078_st,75682.56155865382
8027109759910869730_sc,248802.95485423255
8027109759910869730_st,86969.13752561845
8027166718445983848_sc,245919.1652511343
8027166718445983848_st,67995.0501502331
8028129491661562326_sc,248802.95485423255
8028129491661562326_st,52062.60433761989
802828121258425322_sc,249275.82997536604
802828121258425322_st,43796.90390769661
8028822222826959354_sc,107645.78175154432
8028822222826959354_st,44648.273675545046
803320324052532031_sc,249616.48542224476
803320324052532031_st,87554.55251051956
8033734419678610065_sc,256074.45994579766
8033734419678610065_st,54080.56420679098
803838856787413866_sc,245064.19339308774
803838856787413866_st,32786.0794780825
804075637992330422_sc,247266.32465322033
804075637992330422_st,73271.20957454162
8043558164930653660_sc,255841.44414913573
8043558164930653660_st,73490.01684682119
8044534941972811617_sc,246890.53107239408
8044534941972811617_st,82636.79354636895
8046521929606907266_sc,247351.87305932175
8046521929606907266_st,60947.14115063829
8048087799114816623_sc,247251.9407246489
8048087799114816623_st,31955.325882690177
8049816726843385424_sc,90106.78580217842
8049816726843385424_st,75187.97849145895
805063300534406712_sc,250967.8411433864
805063300534406712_st,83700.27105910974
8053398014059310283_sc,246148.97366152672
8053398014059310283_st,138907.73348219725
8054614219223842863_sc,52222.563002200564
8054614219223842863_st,51988.60627774308
8054625086358785438_sc,102936.4686555929
8054625086358785438_st,35052.92481609842
8058406195473793721_sc,200059.30466959727
8058406195473793721_st,42938.277481703306
8060506129439304158_sc,98585.1765908652
8060506129439304158_st,78058.22275197582
8064430482350031407_sc,84562.79110156931
8064430482350031407_st,40598.373575877646
8068720644446908631_sc,253303.5771657555
8068720644446908631_st,61548.111575042116
8070915662631660561_sc,246148.97366152672
8070915662631660561_st,237142.19330298825
8071834407492367972_sc,248230.36094778212
8071834407492367972_st,20056.334617129738
8072006228978795423_sc,249199.84469888808
8072006228978795423_st,68637.99469772752
8075652746220327218_sc,248651.4599927696
8075652746220327218_st,44623.652953769466
8075844550330997108_sc,88310.99948864306
8075844550330997108_st,60325.3020419421
8076502947559663230_sc,151721.7549561212
8076502947559663230_st,240412.91728508114
8076996894280660332_sc,140872.17998951688
8076996894280660332_st,31902.481578766663
8083129114509886895_sc,118789.45309870681
8083129114509886895_st,76427.17787901104
8086133013893336795_sc,249026.87487713282
8086133013893336795_st,46453.59189276142
8086272215403681909_sc,200787.2661712533
8086272215403681909_st,64401.09516147869
8086739684403431342_sc,246148.97366152672
8086739684403431342_st,96706.13120313297
8091373395934396567_sc,19287.644398118995
8091373395934396567_st,38711.854191063554
8092262465321278092_sc,254663.57305327913
8092262465321278092_st,74804.9298335965
8095277713489383672_sc,72925.94314862037
8095277713489383672_st,154957.77011771075
8098227740531116638_sc,245919.1652511343
8098227740531116638_st,38040.9533174942
8101040615885229669_sc,253785.5366198946
8101040615885229669_st,42631.77339683773
8102345531999388222_sc,90717.87468140262
8102345531999388222_st,94745.76515265439
8104920925378821729_sc,246148.97366152672
8104920925378821729_st,237142.19330298825
8104945745536372662_sc,249223.0702341464
8104945745536372662_st,75810.00486222078
810641628939215389_sc,79685.34010708262
810641628939215389_st,238658.0881717834
810750068067369709_sc,205569.98941433488
810750068067369709_st,37286.852659851866
810767788799692854_sc,245363.16971542002
810767788799692854_st,38613.63019853491
8109168370990339481_sc,171343.51308742753
8109168370990339481_st,79945.13583861056
8113014133032540678_sc,91129.14991963987
8113014133032540678_st,237393.27818843917
81132443582245089_sc,146078.8324984868
81132443582245089_st,76170.73036176799
8114897725099067459_sc,21852.13075173399
8114897725099067459_st,49006.76463300906
8116073241502906604_sc,251415.3836422026
8116073241502906604_st,237266.826708176
8116355622093245282_sc,254818.4598547422
8116355622093245282_st,77232.22866451861
8117350780071906902_sc,39757.29281229186
8117350780071906902_st,240683.75099735372
8120569806711198822_sc,246148.97366152672
8120569806711198822_st,237142.19330298825
8121569958418098884_sc,109577.11052999627
8121569958418098884_st,106050.0357954515
8121853177756026384_sc,246148.97366152672
8121853177756026384_st,97405.46890820705
8122274474865255122_sc,36278.2058267532
8122274474865255122_st,47183.85283385609
8123142891084729271_sc,88856.85451535287
8123142891084729271_st,81672.21507827025
8123217899824750946_sc,109174.10052922077
8123217899824750946_st,37788.18845652737
8127467023330315902_sc,248802.95485423255
8127467023330315902_st,81998.61450021643
8127651266048703433_sc,249388.28452938763
8127651266048703433_st,45816.824629707386
8127747419320796661_sc,249616.48542224476
8127747419320796661_st,101940.92582962275
8132131575502396401_sc,174481.75089316402
8132131575502396401_st,65829.22916855606
8134453535254588954_sc,156044.77396158027
8134453535254588954_st,85594.01771119743
8134932969487937915_sc,250556.96464603095
8134932969487937915_st,238971.7596892737
8136802607632761699_sc,245592.97812581246
8136802607632761699_st,95900.85809140901
8137387256295951423_sc,201695.7788503943
8137387256295951423_st,99212.68435348377
8139024541443664144_sc,228888.77254082938
8139024541443664144_st,126653.8792716703
8139475293051390231_sc,253535.2536757422
8139475293051390231_st,69790.78509511372
8141218973291019803_sc,216269.44697557675
8141218973291019803_st,38780.05691436879
8145732068527407967_sc,249388.28452938763
8145732068527407967_st,88766.41394562686
8146297334071056744_sc,73666.64147879354
8146297334071056744_st,45651.5416315433
8146536795006246901_sc,245919.1652511343
8146536795006246901_st,60542.66567431273
8146982256299839365_sc,89402.05538907452
8146982256299839365_st,237370.9870204676
8147894298790702306_sc,65809.15167217382
8147894298790702306_st,80214.29091642193
8149374718400055113_sc,165203.88539257745
8149374718400055113_st,17565.86489449544
8150797280641715522_sc,246148.97366152672
8150797280641715522_st,237142.19330298825
8151340317229564252_sc,147642.14736307977
8151340317229564252_st,237142.19330298825
8151364562029450015_sc,248865.37300079686
8151364562029450015_st,85899.09315407992
815463291997787561_sc,73475.10801615073
815463291997787561_st,51263.585833880185
8156812853683261725_sc,246148.97366152672
8156812853683261725_st,237142.19330298825
8164226691127080421_sc,25290.918865001124
8164226691127080421_st,87601.92891149792
8164566660881538000_sc,243863.528840111
8164566660881538000_st,88169.68659070636
8164756475098866197_sc,145432.12029043367
8164756475098866197_st,237142.19330298825
8164835497372467421_sc,246148.97366152672
8164835497372467421_st,237142.19330298825
8166542634667670934_sc,249616.48542224476
8166542634667670934_st,95644.04094314243
8167941581240767335_sc,145173.2523711421
8167941581240767335_st,64976.42492864395
8169590598180196393_sc,253981.30686168044
8169590598180196393_st,58548.787993669095
816961437794903825_sc,255939.00009474915
816961437794903825_st,73628.53537664349
8179943885293662017_sc,247938.8627420213
8179943885293662017_st,80555.0303456516
8182196037912808202_sc,253686.43663185177
8182196037912808202_st,33564.92240877454
8183315251148778251_sc,38791.84457614985
8183315251148778251_st,31785.922170717364
8187782260799143676_sc,110635.51391676464
8187782260799143676_st,74934.60619637746
8188233940495730001_sc,236280.04970541917
8188233940495730001_st,84550.11183645144
8188412325233410837_sc,249255.07576998998
8188412325233410837_st,59937.85199605528
8193747664024111515_sc,252723.13636039547
8193747664024111515_st,114975.1358406689
8195817562859296350_sc,36432.38977241759
8195817562859296350_st,98677.15701969039
8197526203386475676_sc,246600.66345034377
8197526203386475676_st,81991.45681241433
8197885922464207943_sc,248802.95485423255
8197885922464207943_st,60855.50455195772
8199710330220222578_sc,215181.06796839696
8199710330220222578_st,93061.8057266949
820037647138920643_sc,249616.48542224476
820037647138920643_st,94591.13354644146
820184443474377319_sc,258007.76250782158
820184443474377319_st,29538.138489097902
82118746196199905_sc,68485.90891791027
82118746196199905_st,71003.50129100528
821343323960283270_sc,251229.60087194678
821343323960283270_st,79353.20391748527
8214624552013324126_sc,81999.45960643921
8214624552013324126_st,38726.07701557029
8215403833870265867_sc,219055.41207342784
8215403833870265867_st,82913.13052226137
8215974159259415994_sc,67445.77808443182
8215974159259415994_st,123082.23781870073
8216907673044422327_sc,251205.6845438616
8216907673044422327_st,106101.86135471468
8217034726994891726_sc,249026.87487713282
8217034726994891726_st,37541.195571264514
8218484342326889505_sc,246148.97366152672
8218484342326889505_st,237142.19330298825
8221143387385118260_sc,203134.11592899665
